PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.618 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.472 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.511 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.575 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.446 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.453 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.480 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.544 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.666 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.447 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.538 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.482 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.359 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.433 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.552 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.488 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.471 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.447 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.549 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.327 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59002ms
rtt min/avg/max/mdev = 0.327/0.558/1.947/0.202 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.371 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.525 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.423 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.449 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.557 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.461 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.604 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.532 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.474 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.433 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.477 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.464 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.560 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.428 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.489 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.430 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.528 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.567 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.551 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.476 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.593 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.472 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.517 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.463 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.395 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.576 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.572 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.559 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.543 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.477 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.542 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.576 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.548 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.562 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.448 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.496 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.555 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.574 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.494 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.549 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.566 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.458 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.540 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.518 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.452 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.557 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.486 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.471 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.564 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.472 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.543 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.565 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58998ms
rtt min/avg/max/mdev = 0.371/0.516/0.604/0.054 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.632 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.443 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.468 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.776 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.512 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.565 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.334 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.577 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.602 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.506 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.540 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.585 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.436 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.492 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.486 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.559 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.575 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.570 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.560 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.543 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.488 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.436 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.592 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.574 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.467 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.549 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.594 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.595 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.384 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.464 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.690 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.575 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.584 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.574 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.469 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.558 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.586 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.497 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.586 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.565 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.584 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.468 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.334/0.547/0.776/0.071 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.622 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.467 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.321 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.429 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.609 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.493 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.485 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.564 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.587 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.468 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.499 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.421 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.526 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.593 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.565 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.574 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.568 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.584 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.576 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.555 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.532 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.609 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.636 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.610 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.420 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.531 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.577 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.564 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.373 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.471 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.556 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.420 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.618 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.609 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.473 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.471 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.527 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.511 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.464 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.495 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.576 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.545 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.556 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.433 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.581 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.468 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.514 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.502 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.560 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.610 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.406 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.515 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.321/0.529/0.636/0.068 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.532 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.546 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.586 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.456 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.559 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.779 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.545 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.498 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.601 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.426 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.448 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.516 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.512 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.714 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.553 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.535 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.564 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.426 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.561 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.570 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.490 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.572 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.599 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.537 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.606 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.539 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.493 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.457 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.569 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.602 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.542 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.579 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.561 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.704 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.703 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.596 ms
64 bytes from 14.0.0.22: icmp_seq=43 ttl=64 time=0.521 ms
64 bytes from 14.0.0.22: icmp_seq=44 ttl=64 time=0.593 ms
64 bytes from 14.0.0.22: icmp_seq=45 ttl=64 time=0.629 ms
64 bytes from 14.0.0.22: icmp_seq=46 ttl=64 time=0.489 ms
64 bytes from 14.0.0.22: icmp_seq=47 ttl=64 time=0.623 ms
64 bytes from 14.0.0.22: icmp_seq=48 ttl=64 time=0.533 ms
64 bytes from 14.0.0.22: icmp_seq=49 ttl=64 time=0.682 ms
64 bytes from 14.0.0.22: icmp_seq=50 ttl=64 time=0.631 ms
64 bytes from 14.0.0.22: icmp_seq=51 ttl=64 time=0.612 ms
64 bytes from 14.0.0.22: icmp_seq=52 ttl=64 time=0.680 ms
64 bytes from 14.0.0.22: icmp_seq=53 ttl=64 time=0.615 ms
64 bytes from 14.0.0.22: icmp_seq=54 ttl=64 time=0.441 ms
64 bytes from 14.0.0.22: icmp_seq=55 ttl=64 time=0.421 ms
64 bytes from 14.0.0.22: icmp_seq=56 ttl=64 time=0.521 ms
64 bytes from 14.0.0.22: icmp_seq=57 ttl=64 time=0.594 ms
64 bytes from 14.0.0.22: icmp_seq=58 ttl=64 time=0.613 ms
64 bytes from 14.0.0.22: icmp_seq=59 ttl=64 time=0.608 ms
64 bytes from 14.0.0.22: icmp_seq=60 ttl=64 time=0.606 ms

--- 14.0.0.22 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59001ms
rtt min/avg/max/mdev = 0.421/0.565/0.779/0.077 ms
PING 14.0.0.22 (14.0.0.22) 56(84) bytes of data.
64 bytes from 14.0.0.22: icmp_seq=1 ttl=64 time=0.583 ms
64 bytes from 14.0.0.22: icmp_seq=2 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=3 ttl=64 time=0.591 ms
64 bytes from 14.0.0.22: icmp_seq=4 ttl=64 time=0.554 ms
64 bytes from 14.0.0.22: icmp_seq=5 ttl=64 time=0.474 ms
64 bytes from 14.0.0.22: icmp_seq=6 ttl=64 time=0.590 ms
64 bytes from 14.0.0.22: icmp_seq=7 ttl=64 time=0.589 ms
64 bytes from 14.0.0.22: icmp_seq=8 ttl=64 time=0.573 ms
64 bytes from 14.0.0.22: icmp_seq=9 ttl=64 time=0.587 ms
64 bytes from 14.0.0.22: icmp_seq=10 ttl=64 time=0.475 ms
64 bytes from 14.0.0.22: icmp_seq=11 ttl=64 time=0.571 ms
64 bytes from 14.0.0.22: icmp_seq=12 ttl=64 time=0.504 ms
64 bytes from 14.0.0.22: icmp_seq=13 ttl=64 time=0.597 ms
64 bytes from 14.0.0.22: icmp_seq=14 ttl=64 time=0.483 ms
64 bytes from 14.0.0.22: icmp_seq=15 ttl=64 time=0.393 ms
64 bytes from 14.0.0.22: icmp_seq=16 ttl=64 time=0.388 ms
64 bytes from 14.0.0.22: icmp_seq=17 ttl=64 time=0.534 ms
64 bytes from 14.0.0.22: icmp_seq=18 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=19 ttl=64 time=0.538 ms
64 bytes from 14.0.0.22: icmp_seq=20 ttl=64 time=0.544 ms
64 bytes from 14.0.0.22: icmp_seq=21 ttl=64 time=0.562 ms
64 bytes from 14.0.0.22: icmp_seq=22 ttl=64 time=0.474 ms
64 bytes from 14.0.0.22: icmp_seq=23 ttl=64 time=0.555 ms
64 bytes from 14.0.0.22: icmp_seq=24 ttl=64 time=0.550 ms
64 bytes from 14.0.0.22: icmp_seq=25 ttl=64 time=0.385 ms
64 bytes from 14.0.0.22: icmp_seq=26 ttl=64 time=0.540 ms
64 bytes from 14.0.0.22: icmp_seq=27 ttl=64 time=0.435 ms
64 bytes from 14.0.0.22: icmp_seq=28 ttl=64 time=0.652 ms
64 bytes from 14.0.0.22: icmp_seq=29 ttl=64 time=0.533 ms
64 bytes from 14.0.0.22: icmp_seq=30 ttl=64 time=0.578 ms
64 bytes from 14.0.0.22: icmp_seq=31 ttl=64 time=0.592 ms
64 bytes from 14.0.0.22: icmp_seq=32 ttl=64 time=0.595 ms
64 bytes from 14.0.0.22: icmp_seq=33 ttl=64 time=0.588 ms
64 bytes from 14.0.0.22: icmp_seq=34 ttl=64 time=0.549 ms
64 bytes from 14.0.0.22: icmp_seq=35 ttl=64 time=0.428 ms
64 bytes from 14.0.0.22: icmp_seq=36 ttl=64 time=0.444 ms
64 bytes from 14.0.0.22: icmp_seq=37 ttl=64 time=0.364 ms
64 bytes from 14.0.0.22: icmp_seq=38 ttl=64 time=0.547 ms
64 bytes from 14.0.0.22: icmp_seq=39 ttl=64 time=0.512 ms
64 bytes from 14.0.0.22: icmp_seq=40 ttl=64 time=0.557 ms
64 bytes from 14.0.0.22: icmp_seq=41 ttl=64 time=0.582 ms
64 bytes from 14.0.0.22: icmp_seq=42 ttl=64 time=0.525 ms
